,CNV,CNV,CNV,norm_count_D7_Rep1,norm_count_D7_Rep1,norm_count_D7_Rep1,norm_count_D7_Rep2,norm_count_D7_Rep2,norm_count_D7_Rep2,norm_count_D14_Rep1,norm_count_D14_Rep1,norm_count_D14_Rep1,norm_count_D14_Rep2,norm_count_D14_Rep2,norm_count_D14_Rep2,norm_count_PLX7_Rep1,norm_count_PLX7_Rep1,norm_count_PLX7_Rep1,norm_count_PLX7_Rep2,norm_count_PLX7_Rep2,norm_count_PLX7_Rep2,norm_count_PLX14_Rep1,norm_count_PLX14_Rep1,norm_count_PLX14_Rep1,norm_count_PLX14_Rep2,norm_count_PLX14_Rep2,norm_count_PLX14_Rep2
IKIP,0.011803115824999998,0.14252969040523705,6.0,,,,,,,,,,,,,,,,,,,,,,,,
IL1F5,-0.11029701431000001,0.05971896439621271,2.0,,,,,,,,,,,,,,,,,,,,,,,,
IL1F6,-0.1021283004,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
IL1F7,0.08991606872000002,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
IL1F8,-0.1435188057,0.16642903202490264,7.0,,,,,,,,,,,,,,,,,,,,,,,,
IL1F9,-0.081735084155,0.07276874372305753,2.0,,,,,,,,,,,,,,,,,,,,,,,,
IL3RA,0.1488976205,0.11945006161207496,13.0,,,,,,,,,,,,,,,,,,,,,,,,
IL8RA,-0.03381595438,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
IL8RB,-0.06868813294500001,0.0463238772792343,2.0,,,,,,,,,,,,,,,,,,,,,,,,
IL8RBP,-0.1709279364,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
IL9R,0.23398104239999998,0.10833667300261096,5.0,,,,,,,,,,,,,,,,,,,,,,,,
IMP3,0.2168733514,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
INGX,0.04880929625,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
INPP5D,0.06419076855,0.15703002088769635,27.0,,,,,,,,,,,,,,,,,,,,,,,,
INTS4L1,0.1628369261,0.07581299901938121,3.0,,,,,,,,,,,,,,,,,,,,,,,,
IPMK,-0.13321166140000001,0.17815535459483275,14.0,,,,,,,,,,,,,,,,,,,,,,,,
IPW,-0.07362161157500001,0.022989100765972496,2.0,,,,,,,,,,,,,,,,,,,,,,,,
IQWD1,0.019915686095000003,0.15989257278375713,36.0,,,,,,,,,,,,,,,,,,,,,,,,
ITGB1BP3,0.24263000445,0.1467068703201026,2.0,,,,,,,,,,,,,,,,,,,,,,,,
ITIH5,-0.13397842085,0.13264818517672117,22.0,,,,,,,,,,,,,,,,,,,,,,,,
ITIH5L,-0.06673754014,0.1081828235978102,11.0,,,,,,,,,,,,,,,,,,,,,,,,
JMJD5,0.021120520267000002,0.0986193043086754,4.0,,,,,,,,,,,,,,,,,,,,,,,,
JMJD7-PLA2G4B,0.33333353579999997,0.08758420362699904,3.0,,,,,,,,,,,,,,,,,,,,,,,,
JRK,-0.08633561444,0.27870848049339714,3.0,,,,,,,,,,,,,,,,,,,,,,,,
JUB,0.03256889900650001,0.20424217420141486,4.0,,,,,,,,,,,,,,,,,,,,,,,,
JUNB,0.1661833228,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
KBTBD11,-0.039572355489999995,0.07013698941150776,7.0,,,,,,,,,,,,,,,,,,,,,,,,
KC6,0.10848452495000001,0.23310110896536163,4.0,,,,,,,,,,,,,,,,,,,,,,,,
KCNA3,0.10929072687,0.022293128915477436,2.0,,,,,,,,,,,,,,,,,,,,,,,,
KCNA6,0.006124928934,0.16408132048705484,9.0,,,,,,,,,,,,,,,,,,,,,,,,
KCNJ4,0.08985888005,0.1276937641262888,9.0,,,,,,,,,,,,,,,,,,,,,,,,
KCNN1,0.22921187264999998,0.15693964447839714,10.0,,,,,,,,,,,,,,,,,,,,,,,,
KCNQ1DN,0.3069572935,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
KCP,0.2572999748,0.20802335289742746,5.0,,,,,,,,,,,,,,,,,,,,,,,,
KDM1,-0.00439690179,0.16522380015563776,14.0,,,,,,,,,,,,,,,,,,,,,,,,
KGFLP1,-0.1394653475,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA0040,0.02365044904,0.0885904609356347,7.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA0087,-0.03510837968,0.08023983472381362,3.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA0090,-0.023174575800000007,0.1648601041549456,6.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA0125,0.10565814330000001,0.2555335302579833,3.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA0174,-0.2226731984,0.18757028576100804,5.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA0323,-0.08371306712,0.023396912450572373,3.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA0391,-0.1261425414,0.12279917039166155,33.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA0406,0.1951190384,0.2228306353266772,9.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA0415,0.04193496058,0.09625390939675893,4.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA0427,0.1233793042,0.16687869890667215,65.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA0467,0.1906062903,0.1720718725588242,7.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA0495,0.2720221482,0.12644636362215264,3.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA0562,0.08867865702,0.22551664724118692,8.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA0644,0.110086793355,0.07365369167808912,2.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA0649,0.22235202785,0.030023568879336167,2.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA0652,0.10654125210000001,0.12707616288525792,11.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA0746,0.09185945056,0.13058685635604253,22.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA0748,0.028271339639999997,0.07372315920368978,8.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA0774,-0.1248878068,0.18081327308501094,94.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA0776,-0.2539992756,0.24118847138691746,6.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA0802,0.030075708260000004,0.11065225950486154,21.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA0831,-0.010538196429999999,0.15161226087135732,11.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA0892,0.2868289794,0.11072882547995662,8.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA1012,0.018116800825,0.10008601241079906,22.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA1026,0.08663010825999999,0.15416899477752313,103.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA1161,0.20919676215,0.05537957871693652,2.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA1219,0.08631595143,0.16392160353789206,21.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA1267,0.08672040477,0.18339842898985906,29.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA1305,0.034691313960999996,0.1587798768535207,4.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA1310,-0.0250275268075,0.10575088337689212,8.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA1370,0.023860374255000004,0.11843205161272423,18.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA1409,-0.14243186894999998,0.15586537751058288,70.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA1486,-0.088617717895,0.14130609831823035,54.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA1529,0.004597792542,0.1452281320540348,33.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA1530,0.07999270022999999,0.13525042805207937,7.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA1539,-0.026128688280000003,0.23129023051097722,3.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA1543,0.2518345784,0.13924317296377783,3.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA1586,0.26912461530000004,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA1602,0.20020137989999998,0.16746059157012147,7.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA1618,0.05754863506,0.22901129704652923,11.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA1632,0.106103167495,0.1037752527402243,22.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA1680,-0.21559793705,0.1560104995665614,216.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA1688,0.16010062135,0.19095127753999877,14.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA1712,-0.111834975225,0.17739904295958098,8.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA1751,0.1116958191,0.20094985329629186,9.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA1772,0.04622546278,0.14454767447951908,53.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA1797,0.1080700284,0.1469324279796961,73.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA1804,0.1999083023,0.13467667442368994,13.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA1826,-0.15924756150000002,0.0066573008847416225,2.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA1853,-0.0047942614155,0.14070197345856403,38.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA1875,0.39036803880000004,0.2123306395790175,2.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA1881,0.1847731014,0.04310616816596445,3.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA1908,0.14846189266,0.0925139064403358,4.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA1949,-0.4406605317,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
KIAA2026,0.20003105710000002,0.16924963865560258,17.0,,,,,,,,,,,,,,,,,,,,,,,,
KIF5C,-0.11461722403499999,0.13242071062574753,28.0,,,,,,,,,,,,,,,,,,,,,,,,
KIR2DL5A,0.2699874842,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
KIR3DX1,0.21311849113,0.22366063779591538,2.0,,,,,,,,,,,,,,,,,,,,,,,,
KITLG,-0.02533103569,0.10222204491834883,15.0,,,,,,,,,,,,,,,,,,,,,,,,
KLF14,0.35337760049999994,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
KLHDC6,0.13059531954999998,0.12119952091266378,12.0,,,,,,,,,,,,,,,,,,,,,,,,
KLHDC7A,-0.2508317488,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
KLKBL4,0.22445675650000002,0.1126468959417121,2.0,,,,,,,,,,,,,,,,,,,,,,,,
KLKP1,0.24276379010000002,0.20588087672750696,3.0,,,,,,,,,,,,,,,,,,,,,,,,
KLRA1,-0.1279654105,0.31193470317152755,2.0,,,,,,,,,,,,,,,,,,,,,,,,
KLRAQ1,-0.018633836459999997,0.1526872399641969,16.0,,,,,,,,,,,,,,,,,,,,,,,,
KPNA4,0.04531903288,0.08998302097831044,11.0,,,,,,,,,,,,,,,,,,,,,,,,
KPNA6,0.051757689850000003,0.16670414078346787,13.0,,,,,,,,,,,,,,,,,,,,,,,,
KRBA1,0.08577601016000001,0.1892261511907044,3.0,,,,,,,,,,,,,,,,,,,,,,,,
KRT222P,0.18447263149999998,0.056459542631256326,3.0,,,,,,,,,,,,,,,,,,,,,,,,
KRT33A,0.02965566557,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
KRT6B,-0.08447679037,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
KRT81,0.2773531226,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
KRT86,0.04371511307,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
KRTAP13-1,-0.3444283508,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
KRTAP19-3,-0.3137428982,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
KRTAP19-4,-0.08286008994,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
KRTAP19-6,-0.1398749028,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
KRTAP19-8,-0.08537880343,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
KRTAP4-1,0.059840302760000005,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
KRTAP4-4,-0.052279764900000004,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
KRTAP5-10,-0.09832533538999999,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
KRTAP5-9,0.11525738529999999,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
KRTAP7-1,0.093226191495,0.017753582682285315,2.0,,,,,,,,,,,,,,,,,,,,,,,,
KSR2,0.05271994421,0.15445807121953106,97.0,,,,,,,,,,,,,,,,,,,,,,,,
KTELC1,0.08215879895,0.09457311898472211,6.0,,,,,,,,,,,,,,,,,,,,,,,,
L3MBTL,0.1393231891,0.06297054273051017,5.0,,,,,,,,,,,,,,,,,,,,,,,,
LAIR1,0.1399292965,0.2510208828970052,3.0,,,,,,,,,,,,,,,,,,,,,,,,
LAMB2L,0.11698746310000001,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LASS2,0.22522280239999998,0.03701718608337675,2.0,,,,,,,,,,,,,,,,,,,,,,,,
LASS3,0.013084638049499999,0.17305498047301093,30.0,,,,,,,,,,,,,,,,,,,,,,,,
LASS4,0.12270508779999999,0.10754868153597817,11.0,,,,,,,,,,,,,,,,,,,,,,,,
LASS5,0.23694181620000002,0.17604137555900207,7.0,,,,,,,,,,,,,,,,,,,,,,,,
LASS6,-0.2568018946,0.12579579999535942,61.0,,,,,,,,,,,,,,,,,,,,,,,,
LBA1,0.01341690733,0.1545892778082217,7.0,,,,,,,,,,,,,,,,,,,,,,,,
LBXCOR1,0.3925372876,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LCE1B,0.1441470964,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LCE1C,-0.08819746223,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LCE1E,-0.03421796668,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LCE3E,0.1291141884,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LCE5A,0.01887749602,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LCN8,0.3033129325,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LDOC1L,0.08598932489,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LEKR1,0.052646865949999996,0.1470155522006776,41.0,,,,,,,,,,,,,,,,,,,,,,,,
LEPREL2,0.26137317,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LEUTX,-0.01189480059,0.24474963265707295,3.0,,,,,,,,,,,,,,,,,,,,,,,,
LGALS9,0.3307120272,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LGTN,0.32934879575,0.026680573500286204,4.0,,,,,,,,,,,,,,,,,,,,,,,,
LHFPL3,0.0101560785,0.15830800228943168,115.0,,,,,,,,,,,,,,,,,,,,,,,,
LILRA2,-0.04468704532,0.17463597318750942,2.0,,,,,,,,,,,,,,,,,,,,,,,,
LILRA6,0.008434512335,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LILRB1,0.0019004015150000022,0.03852781763637582,2.0,,,,,,,,,,,,,,,,,,,,,,,,
LILRP2,0.17248092780000002,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LIN28,0.1630209625,0.08629363213350626,3.0,,,,,,,,,,,,,,,,,,,,,,,,
LIN28B,-0.1564045567,0.1720647959636973,27.0,,,,,,,,,,,,,,,,,,,,,,,,
LIN37,0.12256704658,0.07885505047262414,2.0,,,,,,,,,,,,,,,,,,,,,,,,
LINGO1,0.0552122181655,0.13822002510297546,4.0,,,,,,,,,,,,,,,,,,,,,,,,
LINGO3,0.077278147595,0.17223916514780188,4.0,,,,,,,,,,,,,,,,,,,,,,,,
LINS1,-0.0073425671800000005,0.1013830469862598,6.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100009676,0.057085106329999996,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100101938,-0.1487789973,0.14953929611716404,17.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100124692,-0.01665016311,0.12914434295217145,9.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100125556,0.1065813303,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100128003,-0.05923532498,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100128164,-0.1241333234,0.05154363617899648,4.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100128239,0.197647040984,0.2888029521839991,2.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100128288,0.03877889787,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100128292,0.059711484870000005,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100128542,0.011304519579999998,0.30919853872047076,9.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100128675,0.07935804282999999,0.18425588842319796,6.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100128788,0.2356431443,0.06879389431413872,3.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100128811,-0.1415566405,0.12615777977498868,5.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100128977,0.1378088572,0.19019111724638213,9.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100129055,-0.1487267301,0.23532461618648073,5.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100129066,0.024155477784999997,0.10464511267990566,10.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100129128,-0.02061499197,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100129354,-0.20763023809999998,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100129550,-0.08594530027999998,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100129637,-0.06239703671,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100129716,0.089473653915,0.1652331678040545,6.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100129726,0.03887631562,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100130017,-0.17760326805000004,0.12297346150074241,6.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100130093,0.26976224050000003,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100130331,0.2099595159,0.2032683188216281,13.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100130430,0.238589115,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100130522,-0.041506279272000006,0.22306634682249987,6.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100130581,0.3322239857,0.2166611677409597,3.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100130691,-0.042597848615,0.16864818470087034,24.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100130872,0.1787190154,0.10561664346462753,2.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100130958,-0.029451526439999997,0.11864039752745392,3.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100130987,0.16156242135999999,0.20466013793759844,12.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100130988,-0.03962709668,0.16042642822647013,11.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100131434,0.02428863984,0.1981564998504133,3.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100131551,-0.2031228462,0.275804501594479,3.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100131691,0.0101825091,0.20783303386427185,2.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100132111,0.1744726446,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100132354,0.20965964095,0.1767435008835114,6.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100132707,0.09170436239,0.10732149645095697,3.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100132831,0.07652983,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100133308,-0.1222209246,0.18719119962566555,9.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100133469,-0.13916129130000002,0.11167635677960003,3.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100133545,0.18657302620000002,0.0889438095252426,3.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100133612,0.024673774739999998,0.20050463601011845,3.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100133669,0.34351147314999997,0.18765477954992021,4.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100133893,0.078872981825,0.20551220500410136,2.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100133991,0.008632207604,0.12153107278438445,3.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100134229,-0.3116385422,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100134259,0.1565961279,0.11303759309822742,3.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100134368,0.12777512955499998,0.3076367957891371,2.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100134934,0.10571022999999999,0.2807029853907167,4.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100144603,0.1239650147,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100169752,0.1384683226,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100188947,0.022968092364999998,0.1433971587542199,48.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100188949,-0.1154232473,0.10029880815256452,5.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100189589,-0.06955343026000001,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100190938,0.2904179248,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100190939,-0.1005391826,0.10761517152244299,11.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100190940,0.07594354375,0.29660479694179187,2.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100192378,-0.028954446160000005,0.1115752925692026,9.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100216001,-0.02189698012,0.18822965649879236,5.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100216545,0.1261300842,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100233209,-0.09315705892000001,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100271715,0.064161234515,0.20536893076155477,12.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100271722,-0.27313839545,0.15767276600418645,2.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100271832,0.089554817495,0.02611719106131426,2.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100271836,-0.10984574359999999,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100272228,-0.1012980172,0.18707948937752322,13.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100286844,-0.1414303007,0.02689972100853491,3.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100287227,0.05700334602999999,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100287718,-0.07104055965,0.19028947556422157,3.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100289135,0.2562584714,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC100302401,0.1394797357,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC116437,-0.03210397232,0.16650422390491257,4.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC120376,-0.0011107774600000002,0.030438894467795664,2.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC121838,0.2779185313,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC121952,-0.21017942185,0.16378847007432223,4.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC126075,0.3304835309,0.13175007237757255,2.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC126536,0.3053956628,0.23158747328827828,2.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC126661,0.046707558110000005,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC129293,0.1770777641,0.1896986804077116,15.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC133874,-0.165272644,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC134466,0.01514593127,0.22350877565246532,3.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC136242,-0.004388585024,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC143188,0.3033537817,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC144438,-0.240585857,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC144486,0.2215019952,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC144571,-0.10551963550000001,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC144742,0.01606740044,0.09210162624039957,3.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC144776,-0.038509378600000005,0.125309253734342,4.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC145783,0.031370221760000004,0.17436260103605566,7.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC145814,-0.17730420100000002,0.2693230121242289,7.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC145820,-0.046859160415000004,0.14631923281685127,8.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC145837,0.049824860090000006,0.08200583299837146,2.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC145845,-0.09785126089,0.037732639793198894,5.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC146336,-0.023276458394999998,0.053043438265521145,2.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC146481,0.05468845422,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC146880,0.1662661089,0.11836191785240238,4.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC148145,0.07402235184,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC148189,0.11092326699999999,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC148696,0.3932013192,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC148709,0.306928812,0.053867513023020536,3.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC148824,0.132321314645,0.14070284927553572,2.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC149134,0.2970196558,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC149478,0.2643208249,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC149620,0.01987504248,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC149837,-0.16511147029999998,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC150197,-0.1326122107,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC150381,-0.05324828937,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC150568,-0.15694345099999998,0.12088697542942069,11.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC150622,-0.05374620378,0.13271078790454707,6.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC150776,0.052835514410000006,0.12113041632308065,2.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC151174,0.16411991554,0.21607291023799718,2.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC151534,0.21733936489999997,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC151658,0.1179746295,0.14299231497757606,6.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC152024,-0.18552395870000002,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC152118,0.0294672761,0.14753106629086,3.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC152217,0.1718929971,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC152225,0.06973146734,0.11270506967542233,10.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC153328,0.09501578409,0.15083380288413267,11.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC153684,0.02374019253,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC153910,-0.057715870055,0.13637452147941495,12.0,,,,,,,,,,,,,,,,,,,,,,,,
LOC154449,-0.07665015834999998,0.288802983061938,2.0,,,,,,,,,,,,,,,,,,,,,,,,
